"A_11PM","A_3AM","A_7AM","A_11AM","A_3PM","A_7PM","B_11PM","B_3AM","B_7AM","B_11AM","B_3PM","B_7PM","GeneSymbol"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:175287"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Ppp4r1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ETV6"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:165507"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:110385"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","trim32"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:110609"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:66388"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:158458"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:103459"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:63569"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","gnrhr1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:65780"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162730"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","wu:fy63c09"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","mcm2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","si:dkey-65b13.8"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:112183"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","PXN"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Serpini1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","golim4a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:66286"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:193711"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","prc1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:112020"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162895"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","FANCM"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:153411"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77001"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:152774"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:153034"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","CCNF"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","EDAR"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:64072"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:158849"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:165508"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","hs3st1l1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","actn4"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77065"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:114075"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Cdk11b"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:56407"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:153034"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","h1m"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:110155"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:158257"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","DCP1A"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","hadhb"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:163027"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:175088"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00",""
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","LOC799208"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77398"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:158321"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:153610"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:154083"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:171695"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","park2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","snrpfl"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","NTN4"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgpat"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ptmab"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","PCBP3"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:194878"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:172291"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","snx2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:91957"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","cyp1c1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","LOC100294632"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","tfr2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","pcnt1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:112265"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:112183"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:194562"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","PLXNA1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","CYYR1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ppiD"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:92045"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:110083"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","wdr46"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:85702"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:171422"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","TMEM19"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","mkxb"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:100911"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162239"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","FANCM"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162249"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Pdcl3"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","nedd4a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:154064"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:153522"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","mib2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Fam116a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:112199"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:136906"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","twsg1b"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77852"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","RAB28"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:171837"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:92251"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:110376"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:92489"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","rhoab"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:85946"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ism1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ldb1a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:113106"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:65780"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","gap43"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","lsamp"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:91963"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","twf1a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:55574"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:64201"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:64201"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77287"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:175137"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162858"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:77197"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","tfr2"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","golim4a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:162196"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:66388"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","PIN1"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","exorh"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ctbp2l"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","ldb1a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Pdlim7"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","Unc5a"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:85829"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:65873"
"0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","0.00000e+00","zgc:171298"
